country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,Champ de Mars,95,54.0,California,Russian River Valley,Virginie Boone,@vboone,Dehlinger 2019 Champ de Mars Pinot Noir (Russian River Valley),Pinot Noir,Dehlinger,[2019]
US,Steiner Creek Vineyard,94,42.0,California,San Luis Obispo County,Matt Kettmann,@mattkettmann,Presqu'ile 2020 Steiner Creek Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Presqu'ile,[2020]
US,Soberanes Vineyard,94,48.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Testarossa 2020 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa,[2020]
US,Pommard Clone,92,47.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Shea 2019 Pommard Clone Pinot Noir (Willamette Valley),Pinot Noir,Shea,[2019]
US,Pisoni Vineyard,92,53.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Testarossa 2019 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa,[2019]
US,Saralee's Vineyard,92,40.0,California,Russian River Valley,Virginie Boone,@vboone,Joseph Swan Vineyards 2018 Saralee's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,[2018]
US,Équinoxe Reserve,92,55.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Le Cadeau 2019 Équinoxe Reserve Pinot Noir (Chehalem Mountains),Pinot Noir,Le Cadeau,[2019]
US,Dijon Clones,92,42.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Saffron Fields Vineyard 2019 Dijon Clones Pinot Noir,Pinot Noir,Saffron Fields Vineyard,[2019]
US,Signature,92,38.0,Oregon,Ribbon Ridge,Paul Gregutt,@paulgwine ,Styring 2018 Signature Pinot Noir (Ribbon Ridge),Pinot Noir,Styring,[2018]
US,Elizabeth's Reserve,92,47.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Adelsheim 2019 Elizabeth's Reserve Pinot Noir (Willamette Valley),Pinot Noir,Adelsheim,[2019]
US,Jerusalem Hill,92,65.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Domaine Serene 2018 Jerusalem Hill Pinot Noir (Willamette Valley),Pinot Noir,Domaine Serene,[2018]
France,Vieilles Vignes,86,37.0,Burgundy,Fixin,Roger Voss,@vossroger,Derey Frères 2014 Vieilles Vignes  (Fixin),Pinot Noir,Derey Frères,[2014]
France,Audace Brut Rosé,85,64.0,Champagne,Champagne,Roger Voss,@vossroger,Jean Josselin NV Audace Brut Rosé Pinot Noir (Champagne),Pinot Noir,Jean Josselin,[]
France,Les Crais,91,61.0,Burgundy,Gevrey-Chambertin,Roger Voss,@vossroger,Camille Giroud 2014 Les Crais  (Gevrey-Chambertin),Pinot Noir,Camille Giroud,[2014]
France,Les Beaux-Monts,91,94.0,Burgundy,Vosne-Romanée,Roger Voss,@vossroger,Domaine Bertagna 2014 Les Beaux-Monts  (Vosne-Romanée),Pinot Noir,Domaine Bertagna,[2014]
France,Vieilles Vignes,91,68.0,Burgundy,Vosne-Romanée,Roger Voss,@vossroger,Alex Gambal 2015 Vieilles Vignes  (Vosne-Romanée),Pinot Noir,Alex Gambal,[2015]
US,Pinnacle,87,34.0,California,Russian River Valley,Virginie Boone,@vboone,Robert James Wines 2020 Pinnacle Pinot Noir (Russian River Valley),Pinot Noir,Robert James Wines,[2020]
US,Estate Grown,87,19.0,California,Mendocino,Jim Gordon,@gordone_cellars,Barra of Mendocino 2020 Estate Grown Pinot Noir (Mendocino),Pinot Noir,Barra of Mendocino,[2020]
France,Robert Skalli South of France,83,18.0,France Other,Vin de Pays de l'Ile de Beauté,Roger Voss,@vossroger,Les Vins Skalli 2012 Robert Skalli South of France Pinot Noir (Vin de Pays de l'Ile de Beauté),Pinot Noir,Les Vins Skalli,[2012]
France,Trois Châteaux,88,37.0,Alsace,Alsace,Roger Voss,@vossroger,Kuentz-Bas 2017 Trois Châteaux Pinot Noir (Alsace),Pinot Noir,Kuentz-Bas,[2017]
France,Bourgogne Pinot Noir,85,29.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Alex Gambal 2015 Bourgogne Pinot Noir  (Bourgogne),Pinot Noir,Alex Gambal,[2015]
US,Marina Piper,85,20.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Cottonwood Winery of Oregon 2017 Marina Piper Pinot Noir (Willamette Valley),Pinot Noir,Cottonwood Winery of Oregon,[2017]
US,Estate Tolsosa Vineyard,88,30.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Tolosa 2018 Estate Tolsosa Vineyard Pinot Noir (Edna Valley),Pinot Noir,Tolosa,[2018]
France,Le Renard,85,22.0,Burgundy,Givry,Roger Voss,@vossroger,Domaines Devillard 2016 Le Renard  (Givry),Pinot Noir,Domaines Devillard,[2016]
US,Chorro Creek Vineyard,92,37.0,California,San Luis Obispo County,Matt Kettmann,@mattkettmann,Stephen Ross 2019 Chorro Creek Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Stephen Ross,[2019]
France,Premier Cru,92,61.0,Burgundy,Chambolle-Musigny,Roger Voss,@vossroger,Joseph Drouhin 2018 Premier Cru  (Chambolle-Musigny),Pinot Noir,Joseph Drouhin,[2018]
US,Fe Ciega Vineyard,92,48.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Longoria 2018 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria,[2018]
US,Wildcat Vineyard,92,45.0,California,Sonoma Coast,Virginie Boone,@vboone,MacPhail 2018 Wildcat Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,MacPhail,[2018]
US,Pommard,92,41.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Riverbench 2019 Pommard Pinot Noir (Santa Maria Valley),Pinot Noir,Riverbench,[2019]
US,Rosella's Vineyard,92,43.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Siduri 2019 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Siduri,[2019]
US,Atração,87,18.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Coelho 2021 Atração Pinot Noir (Willamette Valley),Pinot Noir,Coelho,[2021]
France,Les Belles Vignes,87,22.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Fournier Père et Fils 2020 Les Belles Vignes  (Sancerre),Pinot Noir,Fournier Père et Fils,[2020]
US,Barrel Select,87,46.0,Oregon,Umpqua Valley,Paul Gregutt,@paulgwine ,Henry Estate 2004 Barrel Select Pinot Noir (Umpqua Valley),Pinot Noir,Henry Estate,[]
US,Premiere Cuvée,87,89.0,Oregon,Umpqua Valley,Paul Gregutt,@paulgwine ,Girardet 2005 Premiere Cuvée Pinot Noir (Umpqua Valley),Pinot Noir,Girardet,[]
US,Reserve,87,36.0,Oregon,Rogue Valley,Paul Gregutt,@paulgwine ,Bridgeview 2005 Reserve Pinot Noir (Rogue Valley),Pinot Noir,Bridgeview,[]
US,Shea Vineyard,91,46.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Raptor Ridge 2018 Shea Vineyard Pinot Noir,Pinot Noir,Raptor Ridge,[2018]
US,Pleasant Hill Vineyard,91,46.0,California,Russian River Valley,Virginie Boone,@vboone,Whetstone 2018 Pleasant Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Whetstone,[2018]
US,Reserve Cuvée,91,38.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Vercingetorix VX 2018 Reserve Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Vercingetorix VX,[2018]
France,Perle de Nuit Blanc de Noirs Brut,87,43.0,Burgundy,Crémant de Bourgogne,Roger Voss,@vossroger,Louis Bouillot NV Perle de Nuit Blanc de Noirs Brut  (Crémant de Bourgogne),Pinot Noir,Louis Bouillot,[]
US,Nicholas Estate Reserve,87,51.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Anam Cara 2011 Nicholas Estate Reserve Pinot Noir (Willamette Valley),Pinot Noir,Anam Cara,[]
US,Del-Mar Private Reserve,87,42.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Evergreen 2011 Del-Mar Private Reserve Pinot Noir (Willamette Valley),Pinot Noir,Evergreen,[]
US,Red Hills Estate,87,97.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Archery Summit 2010 Red Hills Estate Pinot Noir (Dundee Hills),Pinot Noir,Archery Summit,[]
US,Stoller Vineyard,87,53.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Chehalem 2011 Stoller Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Chehalem,[]
US,Rosé of,90,28.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Fort Ross 2019 Rosé of Pinot Noir (Fort Ross-Seaview),Pinot Noir,Fort Ross,[2019]
US,Soul Patch Estate Grown,90,42.0,California,Russian River Valley,Virginie Boone,@vboone,Davis Family 2018 Soul Patch Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,Davis Family,[2018]
US,Russian River Selection,90,40.0,California,Russian River Valley,Virginie Boone,@vboone,Gary Farrell 2018 Russian River Selection Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell,[2018]
US,Winemaker's Cuvée,90,32.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Panther Creek 2018 Winemaker's Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Panther Creek,[2018]
France,Premier Cru,89,60.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Manuel Olivier 2017 Premier Cru  (Nuits-St.-Georges),Pinot Noir,Manuel Olivier,[2017]
US,Estate,85,20.0,California,Carneros,Virginie Boone,@vboone,Peter Cellars 2020 Estate Pinot Noir (Carneros),Pinot Noir,Peter Cellars,[2020]
US,Rose of,85,14.0,California,Monterey,Matt Kettmann,@mattkettmann,La Crema 2022 Rose of Pinot Noir (Monterey),Pinot Noir,La Crema,[2022]
US,Mission Ranch Vineyard,85,16.0,California,Arroyo Seco,Matt Kettmann,@mattkettmann,Nomadica 2021 Mission Ranch Vineyard Pinot Noir (Arroyo Seco),Pinot Noir,Nomadica,[2021]
US,Reserve,85,13.0,California,California,Jim Gordon,@gordone_cellars,Red Rock 2021 Reserve Pinot Noir (California),Pinot Noir,Red Rock,[2021]
US,Cerise Vineyard,92,58.0,California,Anderson Valley,Virginie Boone,@vboone,Chronicle 2016 Cerise Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Chronicle,[2016]
US,Apollo's Folly Rosé of,90,28.0,California,Sonoma Coast,Virginie Boone,@vboone,Silver Trident 2020 Apollo's Folly Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Silver Trident,[2020]
US,Firepeak,90,30.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Baileyana 2019 Firepeak Pinot Noir (Edna Valley),Pinot Noir,Baileyana,[2019]
US,Duarte-Georgetown,90,30.0,California,Sierra Foothills,Jim Gordon,@gordone_cellars,Easton 2019 Duarte-Georgetown Pinot Noir (Sierra Foothills),Pinot Noir,Easton,[2019]
US,Boulder Bluff Vineyard,93,73.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Adelsheim 2014 Boulder Bluff Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Adelsheim,[2014]
US,Gloria,90,37.0,California,San Luis Obispo County,Matt Kettmann,@mattkettmann,Cutruzzola 2018 Gloria Pinot Noir (San Luis Obispo County),Pinot Noir,Cutruzzola,[2018]
US,Reserve,90,51.0,California,Russian River Valley,Virginie Boone,@vboone,En Garde 2017 Reserve Pinot Noir (Russian River Valley),Pinot Noir,En Garde,[2017]
US,Hargrave Vineyard,84,55.0,New York,North Fork of Long Island,Joe Czerwinski,@JoeCz,Castello di Borghese 2004 Hargrave Vineyard Pinot Noir (North Fork of Long Island),Pinot Noir,Castello di Borghese,[]
US,La Paulée,91,36.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Scott Paul 2019 La Paulée Pinot Noir (Willamette Valley),Pinot Noir,Scott Paul,[2019]
US,Hannah,91,43.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2019 Hannah Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,[2019]
US,Momtazi Vineyard,91,51.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Dobbes Family Estate 2018 Momtazi Vineyard Pinot Noir (McMinnville),Pinot Noir,Dobbes Family Estate,[2018]
US,Riverside Vineyard,91,43.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Aubichon Cellars 2019 Riverside Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Aubichon Cellars,[2019]
US,Principal's Choice Estate Reserve,91,41.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Burrell School Vineyards 2017 Principal's Choice Estate Reserve Pinot Noir (Santa Cruz Mountains),Pinot Noir,Burrell School Vineyards,[2017]
US,Yamhill Vista Vineyard,91,45.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Etude 2019 Yamhill Vista Vineyard Pinot Noir,Pinot Noir,Etude,[2019]
US,Thistle Vineyard,91,40.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Ayoub 2019 Thistle Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Ayoub,[2019]
Argentina,Barda,90,36.0,Other,Río Negro Valley,Michael Schachner,@wineschach,Bodega Chacra 2013 Barda Pinot Noir (Río Negro Valley),Pinot Noir,Bodega Chacra,[2013]
US,José S Ferrer Selection Reserve Estate,87,33.0,California,Carneros,Virginie Boone,@vboone,Gloria Ferrer 2020 José S Ferrer Selection Reserve Estate Pinot Noir (Carneros),Pinot Noir,Gloria Ferrer,[2020]
US,Reserve,87,33.0,California,Russian River Valley,Virginie Boone,@vboone,Ideology 2020 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Ideology,[2020]
France,Cuvée du Commandeur,86,19.0,Alsace,Alsace,Anne Krebiehl MW,@AnneInVino,Robert Karcher et Fils 2020 Cuvée du Commandeur Pinot Noir (Alsace),Pinot Noir,Robert Karcher et Fils,[2020]
Australia,The Feral Fox,86,24.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,D'Arenberg 2019 The Feral Fox Pinot Noir (Adelaide Hills),Pinot Noir,D'Arenberg,[2019]
France,Les Damaudes,92,50.0,Burgundy,Vosne-Romanée,Roger Voss,@vossroger,Manuel Olivier 2014 Les Damaudes  (Vosne-Romanée),Pinot Noir,Manuel Olivier,[2014]
US,Dario Estate,88,26.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Potter's Vineyard 2018 Dario Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Potter's Vineyard,[2018]
US,Estate Vineyard,88,34.0,California,Mendocino County,Virginie Boone,@vboone,Masút 2018 Estate Vineyard Pinot Noir (Mendocino County),Pinot Noir,Masút,[2018]
US,Athena,88,33.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Boedecker Cellars 2017 Athena Pinot Noir (Willamette Valley),Pinot Noir,Boedecker Cellars,[2017]
US,Domaine Du Docteur Rodgers,96,78.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Clos de la Tech 2018 Domaine Du Docteur Rodgers Pinot Noir (Santa Cruz Mountains),Pinot Noir,Clos de la Tech,[2018]
US,Shea Vineyard Homer,95,60.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Shea 2020 Shea Vineyard Homer Pinot Noir (Willamette Valley),Pinot Noir,Shea,[2020]
US,Lester Family Vineyard,95,44.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Big Basin 2020 Lester Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Big Basin,[2020]
US,Original Vines Estate,95,56.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2020 Original Vines Estate Pinot Noir (Dundee Hills),Pinot Noir,The Eyrie Vineyards,[2020]
US,Shea Vineyard Block 7,95,50.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Shea 2020 Shea Vineyard Block 7 Pinot Noir (Willamette Valley),Pinot Noir,Shea,[2020]
US,Domaine Lois Louise Cote Sud,95,66.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Clos de la Tech 2018 Domaine Lois Louise Cote Sud Pinot Noir (Santa Cruz Mountains),Pinot Noir,Clos de la Tech,[2018]
US,Coast Grade Vineyard,95,44.0,California,Ben Lomond Mountain,Matt Kettmann,@mattkettmann,Big Basin 2020 Coast Grade Vineyard Pinot Noir (Ben Lomond Mountain),Pinot Noir,Big Basin,[2020]
US,Bentrock Vineyard,94,52.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Challen 2019 Bentrock Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Challen,[2019]
US,La Rinconada Vineyard Estate Grown,93,48.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Sanford 2020 La Rinconada Vineyard Estate Grown Pinot Noir (Sta. Rita Hills),Pinot Noir,Sanford,[2020]
US,Oppenlander Vineyard,93,39.0,California,Mendocino County,Jim Gordon,@gordone_cellars,Waits-Mast 2020 Oppenlander Vineyard Pinot Noir (Mendocino County),Pinot Noir,Waits-Mast,[2020]
US,Chehalem Mountain Vineyard Block B3 Old Vines,93,41.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Aberrant Cellars 2020 Chehalem Mountain Vineyard Block B3 Old Vines Pinot Noir (Chehalem Mountains),Pinot Noir,Aberrant Cellars,[2020]
US,Zéphirine,93,41.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Drouhin Oregon Roserock 2021 Zéphirine Pinot Noir (Eola-Amity Hills),Pinot Noir,Drouhin Oregon Roserock,[2021]
US,Momtazi Vineyard,93,41.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Fullerton 2021 Momtazi Vineyard Pinot Noir (McMinnville),Pinot Noir,Fullerton,[2021]
US,Shea Vineyard,92,41.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Penner-Ash 2021 Shea Vineyard Pinot Noir,Pinot Noir,Penner-Ash,[2021]
US,Silver Eagle Vineyard,90,40.0,California,Sonoma Coast,Virginie Boone,@vboone,D.R. Stephens 2021 Silver Eagle Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,D.R. Stephens,[2021]
France,La Comme Premier Cru,90,31.0,Burgundy,Santenay,Roger Voss,@vossroger,Domaine Jessiaume 2021 La Comme Premier Cru  (Santenay),Pinot Noir,Domaine Jessiaume,[2021]
US,Wildcat Mountain Vineyard Rosé of,90,23.0,California,Sonoma Coast,Virginie Boone,@vboone,Parmeson 2022 Wildcat Mountain Vineyard Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,Parmeson,[2022]
US,Estate,90,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2019 Estate Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,[2019]
US,Guadalupe,90,34.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Soléna 2019 Guadalupe Pinot Noir (Dundee Hills),Pinot Noir,Soléna,[2019]
US,Londer Vineyard,89,37.0,California,Anderson Valley,Virginie Boone,@vboone,Bailiwick 2017 Londer Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Bailiwick,[2017]
US,Estate,88,41.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Coeur de Terre 2013 Estate Pinot Noir (McMinnville),Pinot Noir,Coeur de Terre,[2013]
US,Barrel Select Estate,88,36.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,David Hill 2013 Barrel Select Estate Pinot Noir (Willamette Valley),Pinot Noir,David Hill,[2013]
US,Paciência Coelho Estate Vineyard,89,29.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Coelho 2021 Paciência Coelho Estate Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Coelho,[2021]
France,Côte de Reigny,89,24.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Domaine Sautereau 2020 Côte de Reigny  (Sancerre),Pinot Noir,Domaine Sautereau,[2020]
US,Jamison Valley Vineyard Destein Estate,89,36.0,California,Bennett Valley,Virginie Boone,@vboone,Talisman 2020 Jamison Valley Vineyard Destein Estate Pinot Noir (Bennett Valley),Pinot Noir,Talisman,[2020]
US,La Cantera Vineyard,89,30.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Walnut City WineWorks 2020 La Cantera Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Walnut City WineWorks,[2020]
US,Reserve,89,27.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Walnut City WineWorks 2020 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Walnut City WineWorks,[2020]
US,Lylee,89,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Brigadoon 2021 Lylee Pinot Noir (Willamette Valley),Pinot Noir,Brigadoon,[2021]
US,Annadel Gap Vineyard Estate,90,31.0,California,Sonoma County,Virginie Boone,@vboone,Westwood 2021 Annadel Gap Vineyard Estate Pinot Noir (Sonoma County),Pinot Noir,Westwood,[2021]
US,Greengate Ranch & Vineyard Blanc,90,24.0,California,Edna Valley,Matt Kettmann,@mattkettmann,El Lugar 2022 Greengate Ranch & Vineyard Blanc Pinot Noir (Edna Valley),Pinot Noir,El Lugar,[2022]
US,Gold Ridge,90,38.0,California,Green Valley,Virginie Boone,@vboone,En Garde 2020 Gold Ridge Pinot Noir (Green Valley),Pinot Noir,En Garde,[2020]
US,Renelle's Block Reserve,86,46.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Coeur de Terre 2016 Renelle's Block Reserve Pinot Noir (Willamette Valley),Pinot Noir,Coeur de Terre,[2016]
France,Bollenberg,86,32.0,Alsace,Alsace,Roger Voss,@vossroger,Zusslin 2016 Bollenberg Pinot Noir (Alsace),Pinot Noir,Zusslin,[2016]
US,Block 13,90,48.0,California,Mendocino County,Virginie Boone,@vboone,Masút 2017 Block 13 Pinot Noir (Mendocino County),Pinot Noir,Masút,[2017]
France,Tradition,91,31.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Domaine Bernard Fleuriet et Fils 2021 Tradition  (Sancerre),Pinot Noir,Domaine Bernard Fleuriet et Fils,[2021]
US,Clay Court,91,37.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Elk Cove 2021 Clay Court Pinot Noir (Chehalem Mountains),Pinot Noir,Elk Cove,[2021]
US,Bayliss-Bower Vineyard,91,34.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Ghost Hill 2020 Bayliss-Bower Vineyard Pinot Noir,Pinot Noir,Ghost Hill,[2020]
US,Prospector's Reserve,91,39.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Ghost Hill 2020 Prospector's Reserve Pinot Noir,Pinot Noir,Ghost Hill,[2020]
US,West Ridge,91,51.0,California,Sonoma Coast,Jim Gordon,@gordone_cellars,Hirsch 2020 West Ridge Pinot Noir (Sonoma Coast),Pinot Noir,Hirsch,[2020]
US,Charles Vineyard Clone O5,89,40.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Foursight 2018 Charles Vineyard Clone O5 Pinot Noir (Anderson Valley),Pinot Noir,Foursight,[2018]
US,Reserve Rêve Estate,89,38.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Provincial Vineyards 2018 Reserve Rêve Estate Pinot Noir (Willamette Valley),Pinot Noir,Provincial Vineyards,[2018]
US,Freedom Hill Vineyard,89,33.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Silvan Ridge 2018 Freedom Hill Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Silvan Ridge,[2018]
US,La Cantera Vineyard Reserve,89,35.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Walnut City WineWorks 2018 La Cantera Vineyard Reserve Pinot Noir (Chehalem Mountains),Pinot Noir,Walnut City WineWorks,[2018]
US,Dopp Creek Estate,88,32.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Colene Clemens 2020 Dopp Creek Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Colene Clemens,[2020]
US,Kali Hart,88,22.0,California,Monterey,Matt Kettmann,@mattkettmann,Talbott 2021 Kali Hart Pinot Noir (Monterey),Pinot Noir,Talbott,[2021]
US,Sparkling Rosé of,88,26.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lachini 2021 Sparkling Rosé of Pinot Noir (Willamette Valley),Pinot Noir,Lachini,[2021]
US,JV Estate,86,27.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Stoller 2015 JV Estate Pinot Noir (Dundee Hills),Pinot Noir,Stoller,[2015]
France,Clos des Gatsulards,85,29.0,Burgundy,Santenay,Roger Voss,@vossroger,Louis Jadot 2017 Clos des Gatsulards  (Santenay),Pinot Noir,Louis Jadot,[2017]
US,Quarter Moon Vineyard Estate Grown,94,52.0,California,Sonoma Coast,Virginie Boone,@vboone,Joseph Phelps 2020 Quarter Moon Vineyard Estate Grown Pinot Noir (Sonoma Coast),Pinot Noir,Joseph Phelps,[2020]
