country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
France,Les Clos,92,84.0,Burgundy,Chablis,Roger Voss,@vossroger,Chanson Père et Fils 2014 Les Clos  (Chablis),Chardonnay,Chanson Père et Fils,[2014]
France,Bastion Premier Cru,90,43.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2019 Bastion Premier Cru  (Beaune),Chardonnay,Chanson Père et Fils,[2019]
US,Estate,90,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2020 Estate Chardonnay (Willamette Valley),Chardonnay,Willamette Valley Vineyards,[2020]
US,Canoe Ridge Estate,89,28.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2017 Canoe Ridge Estate Chardonnay (Horse Heaven Hills),Chardonnay,Chateau Ste. Michelle,[2017]
US,Apreçiação,88,29.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Coelho 2019 Apreçiação Chardonnay (Willamette Valley),Chardonnay,Coelho,[2019]
US,Old Head,88,20.0,California,Dunnigan Hills,Jim Gordon,@gordone_cellars,Matchbook 2019 Old Head Chardonnay (Dunnigan Hills),Chardonnay,Matchbook,[2019]
France,Les Coères Premier Cru,90,29.0,Burgundy,Montagny,Roger Voss,@vossroger,Domaine Feuillat-Juillot 2019 Les Coères Premier Cru  (Montagny),Chardonnay,Domaine Feuillat-Juillot,[2019]
France,Ancestral,90,29.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Domaine Sangouard-Guyot 2019 Ancestral  (Pouilly-Fuissé),Chardonnay,Domaine Sangouard-Guyot,[2019]
US,Untended,90,32.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Donkey & Goat 2019 Untended Chardonnay (Anderson Valley),Chardonnay,Donkey & Goat,[2019]
US,Envoy,90,34.0,California,Carneros,Virginie Boone,@vboone,Sonoma-Loeb 2019 Envoy Chardonnay (Carneros),Chardonnay,Sonoma-Loeb,[2019]
US,La Barrique,85,26.0,New York,North Fork of Long Island,Susan Kostrzewa,@suskostrzewa,Peconic Bay Winery 2013 La Barrique Chardonnay (North Fork of Long Island),Chardonnay,Peconic Bay Winery,[2013]
US,JA Ranch,92,34.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Foley 2021 JA Ranch Chardonnay (Sta. Rita Hills),Chardonnay,Foley,[2021]
US,Rincon,92,34.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,Talley 2021 Rincon Chardonnay (Arroyo Grande Valley),Chardonnay,Talley,[2021]
US,Blanc de Blancs Méthode Champenoise,92,65.0,California,North Coast,Jim Gordon,@gordone_cellars,Breathless NV Blanc de Blancs Méthode Champenoise Chardonnay (North Coast),Chardonnay,Breathless,[]
France,Les Champlains,89,32.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Simon Bize 2016 Les Champlains  (Bourgogne),Chardonnay,Simon Bize,[2016]
France,Climat la Roche,88,32.0,Burgundy,Mâcon,Roger Voss,@vossroger,Bret Brothers 2016 Climat la Roche  (Mâcon),Chardonnay,Bret Brothers,[2016]
US,Celilo,88,34.0,Washington,Washington,Paul Gregutt,@paulgwine ,Ken Wright 2016 Celilo Chardonnay (Washington),Chardonnay,Ken Wright,[2016]
US,Hillview Vineyard,87,27.0,California,Napa Valley,Virginie Boone,@vboone,Groth 2018 Hillview Vineyard Chardonnay (Napa Valley),Chardonnay,Groth,[2018]
US,Catherine's Vineyard Estate Grown,87,29.0,California,Los Carneros,Virginie Boone,@vboone,Bonneau 2018 Catherine's Vineyard Estate Grown Chardonnay (Los Carneros),Chardonnay,Bonneau,[2018]
US,Truffle Hill,88,26.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2018 Truffle Hill Chardonnay (Willamette Valley),Chardonnay,Left Coast Cellars,[2018]
US,Courtney's Vineyard,92,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Two Sisters 2021 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters,[2021]
US,Ethos Reserve,90,36.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2014 Ethos Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,Chateau Ste. Michelle,[2014]
France,Les Pays de Pierres Dorées,83,11.0,Beaujolais,Beaujolais Blanc,Roger Voss,@vossroger,Domaine Pral 2020 Les Pays de Pierres Dorées  (Beaujolais Blanc),Chardonnay,Domaine Pral,[2020]
France,La Réserve d'Amélie,82,10.0,Beaujolais,Beaujolais-Villages,Roger Voss,@vossroger,Gérard Charvet 2020 La Réserve d'Amélie  (Beaujolais-Villages),Chardonnay,Gérard Charvet,[2020]
France,Les Plants Nobles,85,12.0,France Other,Vin de France,Roger Voss,@vossroger,Ropiteau 2021 Les Plants Nobles Chardonnay (Vin de France),Chardonnay,Ropiteau,[2021]
France,Marquis de Brim,85,13.0,France Other,Vin de France,Roger Voss,@vossroger,L. Tramier & Fils 2021 Marquis de Brim Chardonnay (Vin de France),Chardonnay,L. Tramier & Fils,[2021]
France,La Châsse,85,12.0,France Other,Vin de France,Roger Voss,@vossroger,Gabriel Meffre 2021 La Châsse Chardonnay (Vin de France),Chardonnay,Gabriel Meffre,[2021]
France,Cuvée Evidence Brut,91,101.0,Champagne,Champagne,Roger Voss,@vossroger,Gremillet NV Cuvée Evidence Brut Chardonnay (Champagne),Chardonnay,Gremillet,[]
US,Wild Thing Chardonnay,88,20.0,California,Mendocino,Jim Gordon,@gordone_cellars,Carol Shelton 2020 Wild Thing Chardonnay Chardonnay (Mendocino),Chardonnay,Carol Shelton,[2020]
France,Le Mesnil Blanc de Blancs Brut,93,302.0,Champagne,Champagne,Joe Czerwinski,@JoeCz,Salon 1994 Le Mesnil Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Salon,[]
Australia,Flint Rock,89,25.0,Western Australia,Great Southern,Joe Czerwinski,@JoeCz,Howard Park 2019 Flint Rock Chardonnay (Great Southern),Chardonnay,Howard Park,[2019]
France,Blanc de Blancs Brut Millesimé,90,83.0,Champagne,Champagne,Roger Voss,@vossroger,Duval-Leroy 2011 Blanc de Blancs Brut Millesimé Chardonnay (Champagne),Chardonnay,Duval-Leroy,[]
US,Peters Vineyard,89,26.0,California,Russian River Valley,Virginie Boone,@vboone,Kokomo 2020 Peters Vineyard Chardonnay (Russian River Valley),Chardonnay,Kokomo,[2020]
France,Morgeot Premier Cru,93,50.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Louis Latour 2021 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour,[2021]
France,Goutte d'Or Premier Cru,93,50.0,Burgundy,Meursault,Roger Voss,@vossroger,Louis Latour 2021 Goutte d'Or Premier Cru  (Meursault),Chardonnay,Louis Latour,[2021]
France,La Grande Montagne Premier Cru,93,50.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Louis Latour 2021 La Grande Montagne Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour,[2021]
France,Domaine Long-Depaquit Les Vaillons Premier Cru,93,36.0,Burgundy,Chablis,Roger Voss,@vossroger,Albert Bichot 2021 Domaine Long-Depaquit Les Vaillons Premier Cru  (Chablis),Chardonnay,Albert Bichot,[2021]
Australia,Heytesbury,91,49.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Vasse Felix 2016 Heytesbury Chardonnay (Margaret River),Chardonnay,Vasse Felix,[2016]
Australia,Isolation Ridge Vineyard,91,41.0,Western Australia,Frankland River,Joe Czerwinski,@JoeCz,Frankland Estate 2017 Isolation Ridge Vineyard Chardonnay (Frankland River),Chardonnay,Frankland Estate,[2017]
US,Regan Vineyards,90,32.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Portola Vineyards 2018 Regan Vineyards Chardonnay (Santa Cruz Mountains),Chardonnay,Portola Vineyards,[2018]
France,Les Tessons,91,106.0,Burgundy,Meursault,Roger Voss,@vossroger,Pierre Morey 2011 Les Tessons  (Meursault),Chardonnay,Pierre Morey,[]
France,Premier Cru,91,64.0,Burgundy,Saint-Aubin,Roger Voss,@vossroger,Morey-Blanc 2011 Premier Cru  (Saint-Aubin),Chardonnay,Morey-Blanc,[]
US,Reserve,88,29.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Columbia Crest 2014 Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,Columbia Crest,[2014]
Argentina,Unoaked,87,16.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,La Vuelta 2016 Unoaked Chardonnay (Mendoza),Chardonnay,La Vuelta,[2016]
US,Original Vines Reserve,94,49.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2017 Original Vines Reserve Chardonnay (Dundee Hills),Chardonnay,The Eyrie Vineyards,[2017]
US,Grace Benoist Ranch Estate Grown,88,28.0,California,Carneros,Virginie Boone,@vboone,Etude 2019 Grace Benoist Ranch Estate Grown Chardonnay (Carneros),Chardonnay,Etude,[2019]
Australia,Flint Rock,89,25.0,Western Australia,Great Southern,Joe Czerwinski,@JoeCz,Howard Park 2019 Flint Rock Chardonnay (Great Southern),Chardonnay,Howard Park,[2019]
France,Fourchaume Premier Cru,86,28.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine L. Chatelain 2018 Fourchaume Premier Cru  (Chablis),Chardonnay,Domaine L. Chatelain,[2018]
France,Climat la Côte Rôtie,87,45.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Bret Brothers 2014 Climat la Côte Rôtie  (Saint-Véran),Chardonnay,Bret Brothers,[2014]
US,Unoaked,85,20.0,New York,New York,Susan Kostrzewa,@suskostrzewa,Heron Hill 2012 Unoaked Chardonnay (New York),Chardonnay,Heron Hill,[2012]
US,Unoaked,85,28.0,New York,Cayuga Lake,Susan Kostrzewa,@suskostrzewa,Cayuga Ridge Estate NV Unoaked Chardonnay (Cayuga Lake),Chardonnay,Cayuga Ridge Estate,[]
US,Barrel Fermented,85,19.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Wagner 2011 Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,Wagner,[]
US,Estate Reserve,85,24.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,David Hill 2012 Estate Reserve Chardonnay (Willamette Valley),Chardonnay,David Hill,[2012]
Argentina,Estate Bottled,84,11.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Pascual Toso 2021 Estate Bottled Chardonnay (Mendoza),Chardonnay,Pascual Toso,[2021]
US,Varietal Collection Dijon Clone 76,90,28.0,California,Temecula Valley,Matt Kettmann,@mattkettmann,Lorenzi Estate 2021 Varietal Collection Dijon Clone 76 Chardonnay (Temecula Valley),Chardonnay,Lorenzi Estate,[2021]
France,Le Mesnil Blanc de Blancs,97,519.0,Champagne,Champagne,Roger Voss,@vossroger,Salon 2002 Le Mesnil Blanc de Blancs Chardonnay (Champagne),Chardonnay,Salon,[]
France,Vieilles Vignes de Cramant Grand Cru,95,138.0,Champagne,Champagne,Roger Voss,@vossroger,Larmandier-Bernier NV Vieilles Vignes de Cramant Grand Cru Chardonnay (Champagne),Chardonnay,Larmandier-Bernier,[]
France,Grand Cru Blanc de Blancs Brut,94,109.0,Champagne,Champagne,Roger Voss,@vossroger,Pascal Doquet NV Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pascal Doquet,[]
France,Terre de Vertus Premier Cru,94,111.0,Champagne,Champagne,Roger Voss,@vossroger,Larmandier-Bernier NV Terre de Vertus Premier Cru Chardonnay (Champagne),Chardonnay,Larmandier-Bernier,[]
France,Odyssée,90,30.0,Languedoc-Roussillon,Limoux,Lauren Buzzeo,@laurbuzz,Château Rives-Blanques 2016 Odyssée Chardonnay (Limoux),Chardonnay,Château Rives-Blanques,[2016]
US,Reserve,84,20.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Fox Run 2012 Reserve Chardonnay (Finger Lakes),Chardonnay,Fox Run,[2012]
US,Ingle Vineyard,84,25.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Heron Hill 2010 Ingle Vineyard Chardonnay (Finger Lakes),Chardonnay,Heron Hill,[]
US,Reserve,83,20.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Buttonwood Grove 2011 Reserve Chardonnay (Finger Lakes),Chardonnay,Buttonwood Grove,[]
Spain,Milmanda,88,63.0,Catalonia,Conca de Barberà,Michael Schachner,@wineschach,Torres 2011 Milmanda Chardonnay (Conca de Barberà),Chardonnay,Torres,[]
France,Hors Classe Les Ménétrières,92,45.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Domaine Ferret 2020 Hors Classe Les Ménétrières  (Pouilly-Fuissé),Chardonnay,Domaine Ferret,[2020]
US,Kyndall's Reserve Dutton Ranch,92,35.0,California,Russian River Valley,Virginie Boone,@vboone,Dutton Estate 2020 Kyndall's Reserve Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Dutton Estate,[2020]
US,Sangiacomo Vineyard,92,38.0,California,Carneros,Virginie Boone,@vboone,MacRostie 2020 Sangiacomo Vineyard Chardonnay (Carneros),Chardonnay,MacRostie,[2020]
US,Peters Vineyard,91,32.0,California,Sonoma Coast,Virginie Boone,@vboone,The Withers Winery 2020 Peters Vineyard Chardonnay (Sonoma Coast),Chardonnay,The Withers Winery,[2020]
US,River Road Ranch,91,31.0,California,Russian River Valley,Virginie Boone,@vboone,Trione 2020 River Road Ranch Chardonnay (Russian River Valley),Chardonnay,Trione,[2020]
US,Carol Ann,90,30.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Lincourt 2020 Carol Ann Chardonnay (Sta. Rita Hills),Chardonnay,Lincourt,[2020]
US,SLH Estate Grown and Produced,90,25.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Hahn 2021 SLH Estate Grown and Produced Chardonnay (Santa Lucia Highlands),Chardonnay,Hahn,[2021]
US,Big Sissy Conner Lee Vineyard,93,46.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Gorman 2015 Big Sissy Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Gorman,[2015]
US,Estate Bottled Reserve,87,29.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Lamoreaux Landing 2012 Estate Bottled Reserve Chardonnay (Finger Lakes),Chardonnay,Lamoreaux Landing,[2012]
France,Domaine Lenoir,86,18.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Jean-Claude Debeaune 2019 Domaine Lenoir  (Mâcon-Villages),Chardonnay,Jean-Claude Debeaune,[2019]
France,Domaine Long-Depaquit,87,24.0,Burgundy,Chablis,Roger Voss,@vossroger,Albert Bichot 2016 Domaine Long-Depaquit  (Chablis),Chardonnay,Albert Bichot,[2016]
US,Reserve,87,21.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Waterbrook 2016 Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,Waterbrook,[2016]
France,En Vesvau,87,36.0,Burgundy,Saint-Aubin,Roger Voss,@vossroger,Château Philippe-le-Hardi 2015 En Vesvau  (Saint-Aubin),Chardonnay,Château Philippe-le-Hardi,[2015]
US,Blanc de Blancs,88,41.0,California,Carneros,Virginie Boone,@vboone,Frank Family 2018 Blanc de Blancs Chardonnay (Carneros),Chardonnay,Frank Family,[2018]
US,Della Casa,83,13.0,California,Sonoma County,Virginie Boone,@vboone,Naggiar 2020 Della Casa Chardonnay (Sonoma County),Chardonnay,Naggiar,[2020]
Italy,Satèn,90,47.0,Lombardy,Franciacorta,Kerin O’Keefe,@kerinokeefe,Barone Pizzini 2015 Satèn Chardonnay (Franciacorta),Chardonnay,Barone Pizzini,[2015]
US,Gold Collection,90,37.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Roblar 2019 Gold Collection Chardonnay (Sta. Rita Hills),Chardonnay,Roblar,[2019]
US,Barrel Fermented,90,23.0,California,California,Jim Gordon,@gordone_cellars,Harken 2020 Barrel Fermented Chardonnay (California),Chardonnay,Harken,[2020]
US,Bald Mountain Vineyard,90,30.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Martin Ray 2020 Bald Mountain Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Martin Ray,[2020]
Australia,MasterPeace,87,22.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,Andrew Peace 2012 MasterPeace Chardonnay (South Eastern Australia),Chardonnay,Andrew Peace,[2012]
US,Conner Lee Vineyard,87,29.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Arbor Crest 2011 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Arbor Crest,[]
US,Perli Vineyard,92,34.0,California,Mendocino Ridge,Jim Gordon,@gordone_cellars,Donkey & Goat 2021 Perli Vineyard Chardonnay (Mendocino Ridge),Chardonnay,Donkey & Goat,[2021]
France,Les Reversées Premier Cru,90,34.0,Burgundy,Beaune,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2021 Les Reversées Premier Cru  (Beaune),Chardonnay,Jean-Luc and Paul Aegerter,[2021]
France,Le Bourg,90,27.0,Burgundy,Pouilly-Loché,Roger Voss,@vossroger,Marcel Couturier 2021 Le Bourg  (Pouilly-Loché),Chardonnay,Marcel Couturier,[2021]
France,Passetemps Premier Cru,90,32.0,Burgundy,Santenay,Roger Voss,@vossroger,Jaffelin 2021 Passetemps Premier Cru  (Santenay),Chardonnay,Jaffelin,[2021]
France,Vers Cras,90,33.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Beauregard 2021 Vers Cras  (Pouilly-Fuissé),Chardonnay,Château de Beauregard,[2021]
US,Reserve,86,43.0,California,Carneros,Virginie Boone,@vboone,ZD 2018 Reserve Chardonnay (Carneros),Chardonnay,ZD,[2018]
US,Nueva Carneros Highway,86,19.0,California,Carneros,Virginie Boone,@vboone,Highway 12 2019 Nueva Carneros Highway Chardonnay (Carneros),Chardonnay,Highway 12,[2019]
Argentina,Estate,86,18.0,Mendoza Province,Uco Valley,Michael Schachner,@wineschach,Doña Paula 2018 Estate Chardonnay (Uco Valley),Chardonnay,Doña Paula,[2018]
Argentina,Estate,87,15.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Finca El Origen 2021 Estate Chardonnay (Mendoza),Chardonnay,Finca El Origen,[2021]
Canada,Meyer,88,24.0,British Columbia,Okanagan Valley,Paul Gregutt,@paulgwine ,Meyer Family Vineyards 2018 Meyer Chardonnay (Okanagan Valley),Chardonnay,Meyer Family Vineyards,[2018]
US,Stuhlmuller Vineyard,88,31.0,California,Alexander Valley,Virginie Boone,@vboone,Armida 2019 Stuhlmuller Vineyard Chardonnay (Alexander Valley),Chardonnay,Armida,[2019]
US,Vintner's Select,88,26.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Summerland 2019 Vintner's Select Chardonnay (Santa Maria Valley),Chardonnay,Summerland,[2019]
Argentina,Altosur,83,12.0,Mendoza Province,Tupungato,Michael Schachner,@wineschach,Finca Sophenia 2017 Altosur Chardonnay (Tupungato),Chardonnay,Finca Sophenia,[2017]
France,Réserve Personelle,89,44.0,Burgundy,Pernand-Vergelesses,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2018 Réserve Personelle  (Pernand-Vergelesses),Chardonnay,Jean-Luc and Paul Aegerter,[2018]
France,La Roche,89,39.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Bret Brothers 2018 La Roche  (Pouilly-Fuissé),Chardonnay,Bret Brothers,[2018]
France,Brut,86,44.0,Burgundy,Crémant de Bourgogne,Roger Voss,@vossroger,Jaffelin NV Brut  (Crémant de Bourgogne),Chardonnay,Jaffelin,[]
US,Francine's Selection,89,23.0,California,Mendocino,Jim Gordon,@gordone_cellars,Toad Hollow 2018 Francine's Selection Chardonnay (Mendocino),Chardonnay,Toad Hollow,[2018]
France,Petit Vallons,85,12.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2022 Petit Vallons  (Mâcon-Villages),Chardonnay,Jean-Luc and Paul Aegerter,[2022]
France,Collection,84,19.0,Burgundy,Mercurey,Roger Voss,@vossroger,L. Tramier & Fils 2021 Collection  (Mercurey),Chardonnay,L. Tramier & Fils,[2021]
Argentina,Fincas,83,10.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Alfredo Roca 2020 Fincas Chardonnay (Mendoza),Chardonnay,Alfredo Roca,[2020]
US,Kestrel Vineyard,95,48.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Ashan 2018 Kestrel Vineyard Chardonnay (Yakima Valley),Chardonnay,Ashan,[2018]
US,Reserve,92,39.0,Washington,Washington,Paul Gregutt,@paulgwine ,Lauren Ashton Cellars 2018 Reserve Chardonnay (Washington),Chardonnay,Lauren Ashton Cellars,[2018]
France,Sainte-Claire,87,19.0,Burgundy,Chablis,Roger Voss,@vossroger,Jean-Marc Brocard 2021 Sainte-Claire  (Chablis),Chardonnay,Jean-Marc Brocard,[2021]
France,Domaine de la Garenne,87,21.0,Burgundy,Mâcon-Azé,Roger Voss,@vossroger,Domaines Devillard 2020 Domaine de la Garenne  (Mâcon-Azé),Chardonnay,Domaines Devillard,[2020]
Argentina,Bramare Marchiori Vineyard,89,37.0,Mendoza Province,Perdriel,Michael Schachner,@wineschach,Viña Cobos 2016 Bramare Marchiori Vineyard Chardonnay (Perdriel),Chardonnay,Viña Cobos,[2016]
France,Domaine de la Garenne,86,18.0,Burgundy,Mâcon-Azé,Roger Voss,@vossroger,Domaines Devillard 2021 Domaine de la Garenne  (Mâcon-Azé),Chardonnay,Domaines Devillard,[2021]
France,La Cour des Bois,85,18.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Marcel Couturier 2021 La Cour des Bois  (Saint-Véran),Chardonnay,Marcel Couturier,[2021]
France,Blanc de Blancs Réserve Privée Brut,91,101.0,Champagne,Champagne,Roger Voss,@vossroger,Bruno Paillard NV Blanc de Blancs Réserve Privée Brut Chardonnay (Champagne),Chardonnay,Bruno Paillard,[]
US,The Cutrer,88,27.0,California,Russian River Valley,Virginie Boone,@vboone,Sonoma-Cutrer 2020 The Cutrer Chardonnay (Russian River Valley),Chardonnay,Sonoma-Cutrer,[2020]
US,Mill Station Vineyard,92,36.0,California,Green Valley,Virginie Boone,@vboone,Martin Ray 2019 Mill Station Vineyard Chardonnay (Green Valley),Chardonnay,Martin Ray,[2019]
France,Marly,87,19.0,Burgundy,Chablis,Roger Voss,@vossroger,Xavier Flouret 2021 Marly  (Chablis),Chardonnay,Xavier Flouret,[2021]
France,Vignes Blances,87,28.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Beauregard 2021 Vignes Blances  (Pouilly-Fuissé),Chardonnay,Château de Beauregard,[2021]
France,Les Vignes de la Roche,87,19.0,Beaujolais,Beaujolais Blanc,Roger Voss,@vossroger,Château de Lavernette 2021 Les Vignes de la Roche  (Beaujolais Blanc),Chardonnay,Château de Lavernette,[2021]
France,Clos de la Bressande,87,17.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Domaine Sangouard-Guyot 2022 Clos de la Bressande  (Mâcon-Villages),Chardonnay,Domaine Sangouard-Guyot,[2022]
France,Domaine des Perdrix,87,24.0,Burgundy,Bourgogne Hautes Côtes de Nuits,Roger Voss,@vossroger,Domaines Devillard 2021 Domaine des Perdrix  (Bourgogne Hautes Côtes de Nuits),Chardonnay,Domaines Devillard,[2021]
France,Buissonnier,87,18.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Vignerons de Buxy 2021 Buissonnier  (Bourgogne),Chardonnay,Vignerons de Buxy,[2021]
US,Reserve,89,28.0,California,Livermore Valley,Virginie Boone,@vboone,Concannon 2018 Reserve Chardonnay (Livermore Valley),Chardonnay,Concannon,[2018]
